Idx,Idx,Open,High,Low,Close,Volume,Date
220,220,158.6199951171875,160.2100067138672,154.99000549316406,155.6699981689453,48817700,2025-09-10 20:00:00
221,221,157.0,160.41000366210938,154.9199981689453,158.57000732421875,42232800,2025-09-11 20:00:00
222,222,160.00999450683594,162.3000030517578,157.60000610351562,161.16000366210938,36808700,2025-09-14 20:00:00
223,223,161.3699951171875,161.9499969482422,159.22000122070312,160.4600067138672,27946500,2025-09-15 20:00:00
224,224,159.27999877929688,161.6300048828125,155.75999450683594,159.16000366210938,41823800,2025-09-16 20:00:00
225,225,150.9600067138672,158.77000427246094,149.85000610351562,157.9199981689453,84549500,2025-09-17 20:00:00
226,226,157.3800048828125,159.83999633789062,155.89999389648438,157.38999938964844,55448100,2025-09-18 20:00:00
227,227,157.4199981689453,162.67999267578125,157.4199981689453,159.7899932861328,46505500,2025-09-21 20:00:00
228,228,160.52000427246094,163.38999938964844,159.2100067138672,160.89999389648438,39448300,2025-09-22 20:00:00
229,229,162.97999572753906,165.10000610351562,158.42999267578125,160.8800048828125,38464100,2025-09-23 20:00:00
230,230,157.13999938964844,161.6300048828125,154.77999877929688,161.27000427246094,36809900,2025-09-24 20:00:00
231,231,160.52000427246094,162.11000061035156,157.0500030517578,159.4600067138672,30316900,2025-09-25 20:00:00
232,232,160.1199951171875,164.3000030517578,159.89999389648438,161.36000061035156,39828800,2025-09-28 20:00:00
233,233,160.7899932861328,162.27999877929688,159.3300018310547,161.7899932861328,29669300,2025-09-29 20:00:00
234,234,160.92999267578125,164.17999267578125,160.49000549316406,164.00999450683594,39895200,2025-09-30 20:00:00
235,235,168.67999267578125,171.05999755859375,166.1199951171875,169.72999572753906,55475200,2025-10-01 20:00:00
236,236,170.67999267578125,170.67999267578125,163.13999938964844,164.6699981689453,42699100,2025-10-02 20:00:00
237,237,226.4499969482422,226.7100067138672,203.00999450683594,203.7100067138672,248859600,2025-10-05 20:00:00
238,238,214.85000610351562,218.89999389648438,209.27999877929688,211.50999450683594,115748100,2025-10-06 20:00:00
239,239,212.9499969482422,235.8699951171875,210.6999969482422,235.55999755859375,159983500,2025-10-07 20:00:00
240,240,236.3000030517578,240.10000610351562,229.52999877929688,232.88999938964844,94290700,2025-10-08 20:00:00
241,241,232.77000427246094,234.22000122070312,213.1999969482422,214.89999389648438,118656600,2025-10-09 20:00:00
242,242,220.1999969482422,224.19000244140625,214.89999389648438,216.4199981689453,63104000,2025-10-12 20:00:00
243,243,219.1999969482422,224.97999572753906,215.89999389648438,218.08999633789062,71216300,2025-10-13 20:00:00
244,244,222.7100067138672,239.24000549316406,220.75999450683594,238.60000610351562,108481000,2025-10-14 20:00:00
245,245,236.2899932861328,241.1999969482422,232.24000549316406,234.55999755859375,69726400,2025-10-15 20:00:00
246,246,233.25999450683594,235.3800048828125,227.91000366210938,233.0800018310547,55804200,2025-10-16 20:00:00
247,247,236.47000122070312,242.8800048828125,234.39999389648438,240.55999755859375,56741700,2025-10-19 20:00:00
248,248,239.38999938964844,242.25999450683594,234.02000427246094,238.02999877929688,47122400,2025-10-20 20:00:00
249,249,236.85000610351562,240.1300048828125,224.8800048828125,230.22999572753906,58645600,2025-10-21 20:00:00
